pr_sq_ft,fsid,saleyear,x,y
27.3809523809524,240472087731,2011,-75.1513593263214,38.3909165961723
142.857142857143,240472087731,2012,-75.1513593263214,38.3909165961723
142.857142857143,240472087731,2012,-75.1513593263214,38.3909165961723
179.570895522388,240472087732,2017,-75.1565005296803,38.3918202204857
87.6132930513595,240472087733,2015,-75.2101480828632,38.4053828481009
56.6465256797583,240472087733,2016,-75.2101480828632,38.4053828481009
198.5559566787,240472087734,2017,-75.1177189087401,38.3572143080736
133.522727272727,240472087741,2018,-75.157195672353,38.3972732167554
176.561295296839,240472087746,2006,-75.2178467073924,38.3228217098216
176.561295296839,240472087746,2006,-75.2178467073924,38.3228217098216
16.5805022156573,240472087754,2015,-75.3908916294274,38.1737494487277
48.0384047267356,240472087754,2018,-75.3908916294274,38.1737494487277
83.0871491875923,240472087754,2005,-75.3908916294274,38.1737494487277
37.5,240472087755,2017,-75.5711751192715,38.0710716146162
49.1071428571429,240472087755,2017,-75.5711751192715,38.0710716146162
91.9221698113208,240472087756,2007,-75.3899858950225,38.1726485691428
108.630952380952,240472087761,2016,-75.1526215186337,38.3951582916045
141.891891891892,240472087763,2012,-75.1404154785405,38.3953007733011
141.891891891892,240472087763,2012,-75.1404154785405,38.3953007733011
159.313725490196,240472087771,2016,-75.1404528064249,38.2945974109875
469.522240527183,240472087773,2008,-75.103006928554,38.3302304677715
469.522240527183,240472087773,2008,-75.103006928554,38.3302304677715
189.393939393939,240472087779,2007,-75.1745965820855,38.3928944620646
189.393939393939,240472087779,2007,-75.1745965820855,38.3928944620646
25.065963060686,240472087782,2016,-75.1479162473913,38.3857177522983
150.395778364116,240472087782,2016,-75.1479162473913,38.3857177522983
128.270348837209,240472087783,2014,-75.1584963156237,38.387424143704
140.625,240472087783,2015,-75.1584963156237,38.387424143704
128.270348837209,240472087783,2014,-75.1584963156237,38.387424143704
148.73417721519,240472087787,2016,-75.1028229609894,38.3393608402299
202.275600505689,240472087789,2007,-75.1674869799719,38.3982598127947
202.275600505689,240472087789,2007,-75.1674869799719,38.3982598127947
210.889570552147,240472087792,2014,-75.1517156179996,38.426278643954
77.9896013864818,240472087795,2006,-75.1621196828172,38.3849133193711
77.9896013864818,240472087795,2006,-75.1621196828172,38.3849133193711
44.1176470588235,240472087796,2007,-75.3846011422556,38.1792937672955
93.1372549019608,240472087796,2007,-75.3846011422556,38.1792937672955
93.1372549019608,240472087796,2007,-75.3846011422556,38.1792937672955
28.5306704707561,240472087800,2008,-75.13674773102,38.3874054256207
111.824014665445,240472087805,2013,-75.1452210059468,38.3711789641428
111.824014665445,240472087805,2013,-75.1452210059468,38.3711789641428
140.012445550716,240472087806,2011,-75.1397288038139,38.37848565653
187.5,240472087808,2006,-75.1613303799744,38.3683045149254
187.5,240472087808,2006,-75.1613303799744,38.3683045149254
178.571428571429,240472087821,2016,-75.1423248691584,38.3390894239939
69.4,240472087823,2011,-75.3090410796235,38.1641196830045
233.504398826979,240472087825,2016,-75.1181073893367,38.3540490336149
54.7653958944282,240472087825,2007,-75.1181073893367,38.3540490336149
195.01625135428,240472087828,2006,-75.313293304827,38.3914054307966
195.01625135428,240472087828,2006,-75.313293304827,38.3914054307966
223.996883521621,240472087834,2005,-75.1372452112276,38.3754368103211
223.996883521621,240472087834,2005,-75.1372452112276,38.3754368103211
100.93896713615,240472087835,2009,-75.1552906034898,38.3841783940843
100.93896713615,240472087835,2009,-75.1552906034898,38.3841783940843
25.2232142857143,240472087837,2011,-75.2261645590734,38.3206405351935
25.2232142857143,240472087837,2011,-75.2261645590734,38.3206405351935
88.2352941176471,240472087838,2008,-75.1593800202061,38.387397895032
161.029411764706,240472087838,2017,-75.1593800202061,38.387397895032
128.485294117647,240472087838,2008,-75.1593800202061,38.387397895032
88.2352941176471,240472087838,2008,-75.1593800202061,38.387397895032
113.464447806354,240472087839,2012,-75.1123022722066,38.3465494331321
113.464447806354,240472087839,2012,-75.1123022722066,38.3465494331321
107.305936073059,240472087842,2014,-75.1189828197987,38.3225802817984
140.059494298463,240472087843,2017,-75.1438404957672,38.3870046799236
224.330357142857,240472087844,2013,-75.1386091852571,38.3742730263124
224.330357142857,240472087844,2013,-75.1386091852571,38.3742730263124
225.256827862691,240472087849,2013,-75.1005309406906,38.4040082274017
225.256827862691,240472087849,2013,-75.1005309406906,38.4040082274017
116.512152342771,240472087849,2006,-75.1005309406906,38.4040082274017
145.061728395062,240472087851,2009,-75.1734434505812,38.3872271885351
145.061728395062,240472087851,2009,-75.1734434505812,38.3872271885351
95.6632653061225,240472087853,2007,-75.1544395489038,38.4282978830205
95.6632653061225,240472087853,2007,-75.1544395489038,38.4282978830205
209.530938123753,240472087857,2006,-75.1731831985804,38.3888705834102
209.530938123753,240472087857,2006,-75.1731831985804,38.3888705834102
92.2619047619048,240472087858,2006,-75.3885492671253,38.2240325945956
92.2619047619048,240472087858,2006,-75.3885492671253,38.2240325945956
146.031746031746,240472087859,2007,-75.1702555082409,38.4157006244006
146.031746031746,240472087859,2007,-75.1702555082409,38.4157006244006
100.083333333333,240472087866,2017,-75.5643853849343,38.0773842417258
166.925465838509,240472087867,2009,-75.1576915501019,38.364478186473
182.692307692308,240472087880,2010,-75.1445377078025,38.365065367353
182.692307692308,240472087880,2010,-75.1445377078025,38.365065367353
163.461538461538,240472087880,2017,-75.1445377078025,38.365065367353
163.115845539281,240472087884,2010,-75.1323043176236,38.3880073916891
58.2010582010582,240472087889,2015,-75.558641672615,38.073787802254
105.731922398589,240472087889,2009,-75.558641672615,38.073787802254
66.1375661375661,240472087889,2005,-75.558641672615,38.073787802254
152.474108170311,240472087894,2007,-75.1174268405275,38.3242711114734
109.321058688147,240472087894,2015,-75.1174268405275,38.3242711114734
117.95166858458,240472087894,2016,-75.1174268405275,38.3242711114734
126.413690476191,240472087898,2014,-75.1690732901934,38.3964084465546
70.6845238095238,240472087898,2013,-75.1690732901934,38.3964084465546
126.413690476191,240472087898,2014,-75.1690732901934,38.3964084465546
208.945821083578,240472087899,2011,-75.143904192602,38.3983772897752
208.945821083578,240472087899,2011,-75.143904192602,38.3983772897752
107.571288102262,240472087903,2015,-75.2017231242715,38.4063563956587
176.007866273353,240472087903,2015,-75.2017231242715,38.4063563956587
87.456271864068,240472087905,2006,-75.1304614107795,38.3790238491193
87.456271864068,240472087905,2006,-75.1304614107795,38.3790238491193
10.5014439485429,240472087907,2006,-75.1748862475177,38.3638571701386
120.241533210816,240472087907,2009,-75.1748862475177,38.3638571701386
120.241533210816,240472087907,2009,-75.1748862475177,38.3638571701386
18.4894646924829,240472087908,2007,-75.1346226023774,38.3839987744988
18.4894646924829,240472087908,2007,-75.1346226023774,38.3839987744988
55.5239179954442,240472087908,2005,-75.1346226023774,38.3839987744988
129.555808656036,240472087908,2017,-75.1346226023774,38.3839987744988
359.477124183007,240472087909,2006,-75.1553821101862,38.3893420666086
265.522875816993,240472087909,2017,-75.1553821101862,38.3893420666086
359.477124183007,240472087909,2006,-75.1553821101862,38.3893420666086
130.633572828217,240472087911,2015,-75.5372919833135,38.069438137058
160.051216389245,240472087912,2016,-75.2233790206188,38.3315925222712
159.987195902689,240472087912,2016,-75.2233790206188,38.3315925222712
145.079431438127,240472087915,2006,-75.2070712955478,38.3197623303878
97.8260869565217,240472087915,2009,-75.2070712955478,38.3197623303878
108.418367346939,240472087918,2011,-75.4519248758469,38.2256677699408
108.418367346939,240472087918,2011,-75.4519248758469,38.2256677699408
40.1606425702811,240472087924,2010,-75.5596952971044,38.0678848546597
40.1606425702811,240472087924,2009,-75.5596952971044,38.0678848546597
164.527487961477,240472087925,2006,-75.151198670302,38.3519573022707
79.0529695024077,240472087925,2011,-75.151198670302,38.3519573022707
79.0529695024077,240472087925,2011,-75.151198670302,38.3519573022707
95.7062600321027,240472087925,2010,-75.151198670302,38.3519573022707
18.2458386683739,240472087926,2013,-75.5638757349955,38.0708124159703
18.2458386683739,240472087926,2013,-75.5638757349955,38.0708124159703
26.1974177426072,240472087928,2005,-75.5687522239161,38.0731936124666
142.881772212858,240472087931,2006,-75.1470474296122,38.346662347559
183.457051961824,240472087933,2016,-75.1099803934653,38.406855033294
183.19763138416,240472087934,2016,-75.1328891006382,38.3643713067297
144.014401440144,240472087943,2014,-75.132108082031,38.2939488761156
113.883888388839,240472087943,2015,-75.132108082031,38.2939488761156
113.883888388839,240472087943,2015,-75.132108082031,38.2939488761156
194.307716049383,240472087947,2006,-75.1349652505221,38.3004546213068
194.307716049383,240472087947,2006,-75.1349652505221,38.3004546213068
113.56100795756,240472087950,2010,-75.1579105798856,38.3941572504022
113.56100795756,240472087950,2010,-75.1579105798856,38.3941572504022
114.392201834862,240472087952,2010,-75.1536467639645,38.3698791622508
120.412844036697,240472087952,2016,-75.1536467639645,38.3698791622508
152.597402597403,240472087955,2015,-75.1520213622056,38.3675580201726
242.063492063492,240472087956,2005,-75.178627610727,38.3881868245369
242.063492063492,240472087956,2005,-75.178627610727,38.3881868245369
144.849785407725,240472087959,2007,-75.1021979426279,38.3417804229901
127.716355318338,240472087960,2012,-75.2150084936039,38.3273802900861
127.716355318338,240472087960,2012,-75.2150084936039,38.3273802900861
146.778497903164,240472087960,2016,-75.2150084936039,38.3273802900861
142.918088737201,240472087962,2012,-75.1518584735499,38.3693697995177
142.918088737201,240472087962,2012,-75.1518584735499,38.3693697995177
174.914675767918,240472087962,2017,-75.1518584735499,38.3693697995177
90,240472087963,2015,-75.1606778007069,38.3674528502675
115.27972027972,240472087964,2009,-75.3445576549636,38.1274738931572
115.27972027972,240472087964,2009,-75.3445576549636,38.1274738931572
181.818181818182,240472087964,2016,-75.3445576549636,38.1274738931572
75.9668508287293,240472087968,2015,-75.223185512827,38.3317507371781
172.582872928177,240472087968,2016,-75.223185512827,38.3317507371781
152.686588921283,240472087969,2009,-75.1591015945693,38.3884463777498
105.766763848397,240472087969,2011,-75.1591015945693,38.3884463777498
105.766763848397,240472087969,2011,-75.1591015945693,38.3884463777498
135.185185185185,240472087971,2013,-75.1736056871768,38.3918211033105
135.185185185185,240472087971,2013,-75.1736056871768,38.3918211033105
156.477732793522,240472087974,2005,-75.1511209336049,38.387581134168
156.477732793522,240472087974,2005,-75.1511209336049,38.387581134168
216.329966329966,240472087978,2012,-75.1494598590151,38.3787233347171
216.329966329966,240472087978,2012,-75.1494598590151,38.3787233347171
233.376792698827,240472087980,2016,-75.1419828133632,38.3983267033151
291.177748804867,240472087980,2005,-75.1419828133632,38.3983267033151
160.693641618497,240472087981,2010,-75.1788712740463,38.3906573151349
160.693641618497,240472087981,2010,-75.1788712740463,38.3906573151349
191.473988439306,240472087984,2006,-75.1377006467575,38.3763456709154
191.473988439306,240472087984,2006,-75.1377006467575,38.3763456709154
198.924731182796,240472087985,2011,-75.142369473473,38.3990038156096
414.634146341463,240472087990,2010,-75.2187258944301,38.3264957510777
192.660550458716,240472087993,2006,-75.225174836054,38.3188551673231
192.660550458716,240472087993,2006,-75.225174836054,38.3188551673231
66.6666666666667,240472087997,2010,-75.4696470344655,38.0712875234341
80.5555555555556,240472087997,2010,-75.4696470344655,38.0712875234341
86.0373647984268,240472088000,2007,-75.2880580238686,38.1489418435657
86.0373647984268,240472088000,2006,-75.2880580238686,38.1489418435657
46.2962962962963,240472088001,2012,-75.2106511157539,38.3104080167862
46.2962962962963,240472088001,2012,-75.2106511157539,38.3104080167862
55.3359683794466,240472088002,2012,-75.1614775061729,38.4024586602246
55.3359683794466,240472088002,2012,-75.1614775061729,38.4024586602246
152.791380999021,240472088004,2012,-75.1442334132455,38.382068229286
152.791380999021,240472088004,2012,-75.1442334132455,38.382068229286
25.705298013245,240472088012,2016,-75.5687084452222,38.0771761751807
115.894039735099,240472088012,2017,-75.5687084452222,38.0771761751807
17.6537585421412,240472088017,2015,-75.5639607256284,38.0687487999923
20.2225563909774,240472088018,2017,-75.5640596368223,38.0691310831329
110.119047619048,240472088019,2011,-75.1221204361223,38.3525799871011
124.438902743142,240472088021,2016,-75.2845992030141,38.2460606943567
61.2745098039216,240472088025,2010,-75.4818114718465,38.2369476781801
203.208556149733,240472088027,2017,-75.1405422437739,38.2923428312286
47.4402730375427,240472088028,2015,-75.1325204476222,38.3403546585183
47.4023511566174,240472088028,2015,-75.1325204476222,38.3403546585183
173.5532802427,240472088028,2015,-75.1325204476222,38.3403546585183
162.454873646209,240472088034,2005,-75.1319997555565,38.3392463496311
134.574150360453,240472088036,2016,-75.1414528614957,38.2976495979029
144.181256436663,240472088036,2016,-75.1414528614957,38.2976495979029
169.786096256684,240472088037,2017,-75.1379863175659,38.2932476018624
176.308539944904,240472088040,2007,-75.1619796892164,38.4034638401493
522.478736330498,240472088044,2016,-75.2237707913093,38.3951475823108
230.994152046784,240472088045,2018,-75.1499299124386,38.3904291985019
26.1437908496732,240472088048,2007,-75.3820553491929,38.0470479043047
26.1437908496732,240472088048,2007,-75.3820553491929,38.0470479043047
194.53642384106,240472088049,2005,-75.1506057822779,38.3852437906724
202.135774218154,240472088050,2006,-75.144283051953,38.3947919453414
202.135774218154,240472088050,2006,-75.144283051953,38.3947919453414
290.898617511521,240472088051,2007,-75.1405014475232,38.396800711065
290.898617511521,240472088051,2007,-75.1405014475232,38.396800711065
162.627551020408,240472088053,2007,-75.1572874593995,38.3814607256283
149.234693877551,240472088053,2009,-75.1572874593995,38.3814607256283
101.010101010101,240472088057,2005,-75.5609010819615,38.0688704573279
101.010101010101,240472088057,2005,-75.5609010819615,38.0688704573279
234.375,240472088059,2015,-75.1461254021076,38.3956796845098
28.1954887218045,240472088061,2013,-75.1688863978047,38.3892489747497
142.481203007519,240472088061,2015,-75.1688863978047,38.3892489747497
142.481203007519,240472088061,2015,-75.1688863978047,38.3892489747497
28.1954887218045,240472088061,2013,-75.1688863978047,38.3892489747497
15.7828282828283,240472088063,2018,-75.5640279935482,38.0751459110843
23.989898989899,240472088063,2017,-75.5640279935482,38.0751459110843
107.427051671733,240472088069,2017,-75.1411822856756,38.3781137874415
127.36094224924,240472088069,2016,-75.1411822856756,38.3781137874415
143.156424581006,240472088073,2017,-75.1533522748989,38.3820966735359
139.624851720047,240472088074,2005,-75.2313610991931,38.323120707634
129.774614472123,240472088074,2017,-75.2313610991931,38.323120707634
175.995024875622,240472088075,2007,-75.155777965506,38.4328263803182
175.995024875622,240472088075,2007,-75.155777965506,38.4328263803182
122.282608695652,240472088079,2012,-75.167945692525,38.3962401947315
122.282608695652,240472088079,2012,-75.167945692525,38.3962401947315
104.166666666667,240472088082,2011,-75.1638993943959,38.3927186791732
104.166666666667,240472088082,2011,-75.1638993943959,38.3927186791732
68.1089743589744,240472088085,2006,-75.2421223822989,38.4053372133434
68.1089743589744,240472088085,2006,-75.2421223822989,38.4053372133434
168.557025834909,240472088086,2008,-75.1441947994579,38.3944133007758
119.659735349716,240472088086,2014,-75.1441947994579,38.3944133007758
168.557025834909,240472088086,2008,-75.1441947994579,38.3944133007758
197.013687266694,240472088087,2016,-75.1428259325567,38.3698381989106
27.4851122308749,240472088090,2011,-75.1691598303438,38.3831310375733
174.107142857143,240472088091,2007,-75.1634979003477,38.3903465289347
174.107142857143,240472088091,2007,-75.1634979003477,38.3903465289347
113.398044692737,240472088095,2007,-75.5554359925904,38.0694855341836
25.1396648044693,240472088095,2013,-75.5554359925904,38.0694855341836
25.1396648044693,240472088095,2013,-75.5554359925904,38.0694855341836
25.1396648044693,240472088095,2013,-75.5554359925904,38.0694855341836
156.593406593407,240472088109,2013,-75.1136000526644,38.3241018822694
156.593406593407,240472088109,2013,-75.1136000526644,38.3241018822694
305.357142857143,240472088110,2005,-75.118534808899,38.3564878310438
159.914712153518,240472088112,2014,-75.1365094142071,38.3139531342035
179.669030732861,240472088113,2014,-75.1298797367133,38.3852712118423
221.276595744681,240472088113,2005,-75.1298797367133,38.3852712118423
168.661588683351,240472088122,2007,-75.1536250189561,38.3956700456583
168.661588683351,240472088122,2007,-75.1536250189561,38.3956700456583
137.105549510337,240472088122,2011,-75.1536250189561,38.3956700456583
127.943485086342,240472088130,2011,-75.150575880682,38.3698856371978
114.599686028257,240472088130,2017,-75.150575880682,38.3698856371978
127.943485086342,240472088130,2011,-75.150575880682,38.3698856371978
155.626780626781,240472088131,2007,-75.1569970998655,38.3741922901369
155.626780626781,240472088131,2007,-75.1569970998655,38.3741922901369
182.885906040268,240472088132,2007,-75.1511804229536,38.3773213236099
182.885906040268,240472088132,2007,-75.1511804229536,38.3773213236099
60.882800608828,240472088141,2017,-75.5537333548345,38.0673204369121
41.5800415800416,240472088145,2010,-75.5612895223223,38.0690801312327
41.5800415800416,240472088145,2010,-75.5612895223223,38.0690801312327
144.542772861357,240472088146,2011,-75.1097583722387,38.3469043728034
144.542772861357,240472088146,2011,-75.1097583722387,38.3469043728034
157.586206896552,240472088147,2016,-75.2079798543704,38.4495290997587
29.7619047619048,240472088162,2007,-75.3964302486872,38.1693018641112
156.688493919551,240472088163,2005,-75.4646397945081,38.0390967713674
156.688493919551,240472088163,2005,-75.4646397945081,38.0390967713674
144.121621621622,240472088489,2006,-75.4652984503748,38.0376791007532
103.260869565217,240472088491,2018,-75.4635014551047,38.2276518942796
86.9565217391305,240472088491,2011,-75.4635014551047,38.2276518942796
77.4487471526196,240472088492,2009,-75.4630735430401,38.2281144033554
58.974358974359,240472088495,2017,-75.2223410371438,38.4350568822124
99.264705882353,240472088497,2007,-75.5611746796171,38.0658637387334
99.264705882353,240472088497,2007,-75.5611746796171,38.0658637387334
80.4761904761905,240472088498,2005,-75.562113095131,38.0684309147478
11.5874855156431,240472088500,2018,-75.5681066367599,38.0746360799679
17.3812282734647,240472088500,2007,-75.5681066367599,38.0746360799679
17.3812282734647,240472088500,2007,-75.5681066367599,38.0746360799679
48.0769230769231,240472088501,2016,-75.5683503142581,38.0720735534951
202.066115702479,240472088503,2007,-75.1163936251653,38.3565813723852
202.066115702479,240472088503,2007,-75.1163936251653,38.3565813723852
117.743702081052,240472088504,2015,-75.1661214082565,38.3943689271344
117.743702081052,240472088504,2015,-75.1661214082565,38.3943689271344
240.384615384615,240472088513,2011,-75.1314524469513,38.3820606021428
240.384615384615,240472088513,2011,-75.1314524469513,38.3820606021428
277.472527472527,240472088513,2015,-75.1314524469513,38.3820606021428
80.3571428571429,240472088523,2017,-75.2184062645751,38.3303497510667
175.095160413268,240472088524,2017,-75.1046417941331,38.4045199355435
223.214285714286,240472088526,2008,-75.1590200014614,38.3567834248205
223.214285714286,240472088526,2008,-75.1590200014614,38.3567834248205
107.541899441341,240472088529,2010,-75.5549865514415,38.0702101881672
47.4860335195531,240472088529,2011,-75.5549865514415,38.0702101881672
117.753623188406,240472088530,2013,-75.1575801896406,38.386092584262
156.702898550725,240472088530,2014,-75.1575801896406,38.386092584262
117.753623188406,240472088530,2013,-75.1575801896406,38.386092584262
156.702898550725,240472088530,2014,-75.1575801896406,38.386092584262
105.906313645621,240472088531,2013,-75.1564490549895,38.3654022389034
105.906313645621,240472088531,2013,-75.1564490549895,38.3654022389034
123.217922606925,240472088531,2017,-75.1564490549895,38.3654022389034
26.0416666666667,240472088536,2012,-75.563757420487,38.0667206950062
26.0416666666667,240472088536,2012,-75.563757420487,38.0667206950062
128.205128205128,240472088537,2015,-75.1037418440629,38.3408160598629
101.793981481481,240472088540,2014,-75.4256689030404,38.0951708888484
128.183716075157,240472088547,2013,-75.1493769997939,38.3719918429355
128.183716075157,240472088547,2013,-75.1493769997939,38.3719918429355
125.664572257129,240472088548,2014,-75.1476136297652,38.3702453643354
159.841203510238,240472088551,2008,-75.1378096813397,38.3861346379068
116.213957375679,240472088551,2008,-75.1378096813397,38.3861346379068
123.784722222222,240472088555,2014,-75.1611705175008,38.3663255345444
147.569444444444,240472088555,2005,-75.1611705175008,38.3663255345444
212.102308172177,240472088558,2007,-75.1757909734024,38.3907861764793
212.102308172177,240472088558,2007,-75.1757909734024,38.3907861764793
192.982456140351,240472088560,2009,-75.1797112710903,38.387353427794
192.982456140351,240472088560,2009,-75.1797112710903,38.387353427794
80.1641586867305,240472088569,2012,-75.2267637584299,38.3271412263794
80.1641586867305,240472088569,2012,-75.2267637584299,38.3271412263794
116.246886244118,240472088571,2016,-75.1385265513687,38.3406052346248
142.540824799336,240472088571,2008,-75.1385265513687,38.3406052346248
142.540824799336,240472088571,2008,-75.1385265513687,38.3406052346248
126.008064516129,240472088572,2018,-75.2189771674549,38.3239135401101
215.126050420168,240472088577,2005,-75.1214529121686,38.3195211732484
215.126050420168,240472088577,2005,-75.1214529121686,38.3195211732484
41.6666666666667,240472088580,2005,-75.2236394015606,38.3320646142383
41.6666666666667,240472088580,2007,-75.2236394015606,38.3320646142383
41.6666666666667,240472088580,2007,-75.2236394015606,38.3320646142383
96.875,240472088580,2014,-75.2236394015606,38.3320646142383
59.5238095238095,240472088580,2005,-75.2236394015606,38.3320646142383
131.118881118881,240472088581,2005,-75.1179257711442,38.3406765826364
194.090382387022,240472088582,2014,-75.1830242464364,38.4120700208992
209.752599498028,240472088583,2009,-75.1472207390252,38.3444586262353
247.160272499104,240472088583,2005,-75.1472207390252,38.3444586262353
152.384367156687,240472088583,2009,-75.1472207390252,38.3444586262353
276.442307692308,240472088596,2007,-75.1675698937958,38.4147354240163
276.442307692308,240472088596,2007,-75.1675698937958,38.4147354240163
67.7083333333333,240472088603,2014,-75.3368973759492,38.1741295507218
67.7083333333333,240472088603,2015,-75.3368973759492,38.1741295507218
262.140804597701,240472088604,2006,-75.1421288593835,38.3852856174497
262.140804597701,240472088604,2006,-75.1421288593835,38.3852856174497
175.653594771242,240472088608,2005,-75.1576526250195,38.3988110737537
64.0439158279964,240472088617,2014,-75.3888886205784,38.1781980592971
64.0439158279964,240472088617,2014,-75.3888886205784,38.1781980592971
108.695652173913,240472088621,2014,-75.2611404914874,38.3195963708302
81.5217391304348,240472088621,2015,-75.2611404914874,38.3195963708302
172.353760445682,240472088622,2014,-75.1143579765877,38.3479856657326
217.618384401114,240472088622,2008,-75.1143579765877,38.3479856657326
217.618384401114,240472088622,2008,-75.1143579765877,38.3479856657326
119.230769230769,240472088623,2016,-75.1366435936219,38.3791876823399
117.90017211704,240472088624,2013,-75.1711610580544,38.3883996503114
117.90017211704,240472088624,2013,-75.1711610580544,38.3883996503114
117.90017211704,240472088624,2016,-75.1711610580544,38.3883996503114
97.7068793619143,240472088625,2017,-75.1491292082997,38.3704260879496
120.887337986042,240472088625,2017,-75.1491292082997,38.3704260879496
135.957792207792,240472088627,2011,-75.1661273371216,38.3877838607461
146.022727272727,240472088627,2017,-75.1661273371216,38.3877838607461
79.6074154852781,240472088631,2007,-75.5628798558232,38.0695450218765
79.6074154852781,240472088631,2007,-75.5628798558232,38.0695450218765
155.386740331492,240472088635,2013,-75.13191318711,38.3885831782755
155.386740331492,240472088635,2013,-75.13191318711,38.3885831782755
173.333333333333,240472088638,2011,-75.1506526141195,38.381548603613
126.262626262626,240472088642,2010,-75.1639522862038,38.3925451180191
126.262626262626,240472088642,2010,-75.1639522862038,38.3925451180191
88.3575883575884,240472088644,2013,-75.1446217203467,38.3999706746947
88.3575883575884,240472088644,2013,-75.1446217203467,38.3999706746947
33.1081081081081,240472088654,2013,-75.1017866969548,38.3427603896485
50.3003003003003,240472088659,2010,-75.3004756299562,38.3935404149657
123.626373626374,240472088660,2012,-75.3088858461424,38.1345585122743
123.626373626374,240472088660,2012,-75.3088858461424,38.1345585122743
139.937106918239,240472088662,2017,-75.1597600066257,38.3876292699815
120.326257861635,240472088662,2017,-75.1597600066257,38.3876292699815
190.294957183635,240472088664,2014,-75.1236891554212,38.4414273575654
88.4558563861095,240472088665,2009,-75.1506602665268,38.340395153743
117.716303708064,240472088665,2014,-75.1506602665268,38.340395153743
196.801059446733,240472088665,2005,-75.1506602665268,38.340395153743
118.13713949382,240472088665,2009,-75.1506602665268,38.340395153743
198.142570281125,240472088666,2013,-75.137551533138,38.3946011652907
198.142570281125,240472088666,2013,-75.137551533138,38.3946011652907
113.861386138614,240472088668,2014,-75.2133125053341,38.3168990076897
128.887070376432,240472088669,2015,-75.1531664152505,38.375152510719
128.887070376432,240472088669,2015,-75.1531664152505,38.375152510719
157.528641571195,240472088669,2007,-75.1531664152505,38.375152510719
157.528641571195,240472088669,2007,-75.1531664152505,38.375152510719
108.325872873769,240472088671,2016,-75.1492474410874,38.3897160471436
127.805486284289,240472088672,2010,-75.1502703697583,38.3760192694893
127.805486284289,240472088672,2010,-75.1502703697583,38.3760192694893
234.657039711191,240472088673,2007,-75.1183417752949,38.3518170190261
234.657039711191,240472088673,2007,-75.1183417752949,38.3518170190261
237.461162893919,240472088678,2005,-75.1794464756235,38.3959827713296
237.461162893919,240472088678,2005,-75.1794464756235,38.3959827713296
148.809523809524,240472088679,2017,-75.2873214874084,38.1503493734836
243.31550802139,240472088680,2012,-75.1606867202758,38.4045104410768
243.31550802139,240472088680,2012,-75.1606867202758,38.4045104410768
258.557902403496,240472088682,2012,-75.1560084918549,38.403257861997
258.557902403496,240472088682,2012,-75.1560084918549,38.403257861997
58.1395348837209,240472088684,2018,-75.5570968613162,38.0649270937551
107.581227436823,240472088685,2013,-75.172823028368,38.3907504923278
107.581227436823,240472088685,2013,-75.172823028368,38.3907504923278
150.386313465784,240472088690,2014,-75.15462373324,38.3976374494274
141.817269076305,240472088692,2010,-75.1552745450498,38.4029627311637
109.652046783626,240472088694,2013,-75.2547006075822,38.3757548403712
19.4931773879142,240472088694,2013,-75.2547006075822,38.3757548403712
19.4931773879142,240472088694,2013,-75.2547006075822,38.3757548403712
109.652046783626,240472088694,2013,-75.2547006075822,38.3757548403712
277.129521586931,240472088698,2013,-75.1260884967759,38.3820997304036
277.129521586931,240472088698,2013,-75.1260884967759,38.3820997304036
252.161383285303,240472088700,2006,-75.1560950622094,38.3974873047509
260.175792507205,240472088700,2011,-75.1560950622094,38.3974873047509
260.175792507205,240472088700,2012,-75.1560950622094,38.3974873047509
178.827751196172,240472088703,2005,-75.164020832449,38.3870187046794
178.827751196172,240472088703,2005,-75.164020832449,38.3870187046794
230.28209556707,240472088706,2005,-75.1455683356627,38.3976971800074
230.28209556707,240472088706,2005,-75.1455683356627,38.3976971800074
100.36496350365,240472088707,2012,-75.1440710949009,38.3878592235117
100.36496350365,240472088707,2012,-75.1440710949009,38.3878592235117
222.972972972973,240472088709,2006,-75.1766299466856,38.385996341046
222.972972972973,240472088709,2006,-75.1766299466856,38.385996341046
133.010882708585,240472088714,2016,-75.1395086382898,38.3636490888098
109.375,240472088715,2010,-75.120915502698,38.4481069583847
202.020202020202,240472088715,2010,-75.120915502698,38.4481069583847
109.375,240472088715,2010,-75.120915502698,38.4481069583847
141.982182628062,240472088720,2018,-75.2097067390259,38.4508745492401
139.198218262806,240472088720,2013,-75.2097067390259,38.4508745492401
139.198218262806,240472088720,2013,-75.2097067390259,38.4508745492401
87.3108265424913,240472088724,2005,-75.2885768416157,38.1466196545829
150.520833333333,240472088725,2005,-75.2195214298163,38.322892193284
31.3390313390313,240472088732,2010,-75.228061099724,38.3181206162667
171.970209884902,240472088738,2010,-75.1313678273199,38.3880545306417
171.970209884902,240472088738,2010,-75.1313678273199,38.3880545306417
35.1288056206089,240472088741,2007,-75.2934627092926,38.4106334820574
64.4028103044496,240472088741,2015,-75.2934627092926,38.4106334820574
35.1288056206089,240472088741,2007,-75.2934627092926,38.4106334820574
107.5,240472088749,2012,-75.3968301114274,38.1732337884944
107.5,240472088749,2012,-75.3968301114274,38.1732337884944
86.489898989899,240472088752,2007,-75.5644906769699,38.0745675124245
86.489898989899,240472088752,2007,-75.5644906769699,38.0745675124245
193.377976190476,240472088753,2006,-75.1558700439708,38.391688047493
193.377976190476,240472088753,2006,-75.1558700439708,38.391688047493
